location_x,location_y,power_of_shot,knockout_match,game_season,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,date_of_game,home/away,shot_id_number,lat/lng,type_of_shot,match_id,remaining_time
29.0,84.0,4.0,0.0,2006-07,28.0,1.0,Center(C),Goal Line,8-16 ft.,16-03-2007,MANU vs. POR,10985.0,"42.982923, -71.446094",shot - 3,20600977,6.766666666666667
89.0,171.0,4.0,0.0,2006-07,39.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,16-03-2007,MANU vs. POR,10986.0,"42.982923, -71.446094",shot - 36,20600977,6.216666666666667
-171.0,186.0,4.0,0.0,2006-07,45.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,16-03-2007,MANU vs. POR,10988.0,"42.982923, -71.446094",shot - 36,20600977,3.55
-26.0,68.0,4.0,0.0,2006-07,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,16-03-2007,MANU vs. POR,10989.0,"42.982923, -71.446094",shot - 3,20600977,1.8833333333333333
-151.0,199.0,4.0,0.0,2006-07,44.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,16-03-2007,MANU vs. POR,10993.0,"42.982923, -71.446094",shot - 3,20600977,0.2833333333333333
44.0,130.0,5.0,0.0,2006-07,33.0,1.0,Center(C),Goal Line,8-16 ft.,16-03-2007,MANU vs. POR,10994.0,"42.982923, -71.446094",shot - 3,20600977,3.9333333333333336
227.0,22.0,5.0,0.0,2006-07,42.0,1.0,Right Side(R),Right Corner,24+ ft.,16-03-2007,MANU vs. POR,10995.0,"42.982923, -71.446094",shot - 3,20600977,0.7333333333333333
0.0,0.0,1.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,18-03-2007,MANU vs. MIN,10998.0,"42.982923, -71.446094",shot - 32,20600994,9.9
0.0,0.0,1.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,18-03-2007,MANU vs. MIN,11002.0,"42.982923, -71.446094",shot - 39,20600994,6.2
151.0,128.0,1.0,0.0,2006-07,39.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11003.0,"42.982923, -71.446094",shot - 17,20600994,3.8
5.0,0.0,1.0,0.0,2006-07,36.0,0.0,Center(C),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11004.0,"42.982923, -71.446094",shot - 3,20600994,2.95
-159.0,22.0,1.0,0.0,2006-07,36.0,0.0,Left Side(L),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11005.0,"42.982923, -71.446094",shot - 38,20600994,1.7166666666666668
-187.0,28.0,2.0,0.0,2006-07,38.0,0.0,Left Side(L),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11006.0,"42.982923, -71.446094",shot - 3,20600994,11.133333333333333
0.0,217.0,2.0,0.0,2006-07,46.0,0.0,Left Side Center(LC),Mid Range,24+ ft.,18-03-2007,MANU vs. MIN,11007.0,"42.982923, -71.446094",shot - 39,20600994,10.166666666666666
62.0,40.0,2.0,0.0,2006-07,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,18-03-2007,MANU vs. MIN,11008.0,"42.982923, -71.446094",shot - 44,20600994,9.25
164.0,2.0,2.0,0.0,2006-07,36.0,1.0,Right Side(R),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11009.0,"42.982923, -71.446094",shot - 3,20600994,7.916666666666667
-74.0,168.0,2.0,0.0,2006-07,38.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11011.0,"42.982923, -71.446094",shot - 3,20600994,4.683333333333334
227.0,-5.0,2.0,0.0,2006-07,42.0,1.0,Right Side(R),Right Corner,24+ ft.,18-03-2007,MANU vs. MIN,11012.0,"42.982923, -71.446094",shot - 38,20600994,2.8833333333333333
0.0,0.0,2.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,18-03-2007,MANU vs. MIN,11013.0,"42.982923, -71.446094",shot - 46,20600994,1.6166666666666667
13.0,270.0,2.0,0.0,2006-07,47.0,0.0,Center(C),Penalty Spot,24+ ft.,18-03-2007,MANU vs. MIN,11014.0,"42.982923, -71.446094",shot - 3,20600994,0.0
0.0,196.0,3.0,0.0,2006-07,39.0,1.0,Center(C),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11015.0,"42.982923, -71.446094",shot - 15,20600994,11.666666666666666
169.0,81.0,3.0,0.0,2006-07,38.0,1.0,Right Side(R),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11017.0,"42.982923, -71.446094",shot - 3,20600994,8.2
179.0,183.0,3.0,0.0,2006-07,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,18-03-2007,MANU vs. MIN,11019.0,"42.982923, -71.446094",shot - 3,20600994,6.383333333333334
5.0,171.0,3.0,0.0,2006-07,37.0,0.0,Center(C),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11020.0,"42.982923, -71.446094",shot - 33,20600994,4.033333333333333
197.0,143.0,3.0,0.0,2006-07,44.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,18-03-2007,MANU vs. MIN,11021.0,"42.982923, -71.446094",shot - 50,20600994,2.716666666666667
179.0,224.0,3.0,0.0,2006-07,48.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,18-03-2007,MANU vs. MIN,11022.0,"42.982923, -71.446094",shot - 3,20600994,1.8166666666666667
0.0,261.0,3.0,0.0,2006-07,46.0,1.0,Center(C),Penalty Spot,24+ ft.,18-03-2007,MANU vs. MIN,11023.0,"42.982923, -71.446094",shot - 36,20600994,0.0
3.0,189.0,4.0,0.0,2006-07,38.0,1.0,Center(C),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11025.0,"42.982923, -71.446094",shot - 3,20600994,9.766666666666667
-103.0,33.0,4.0,0.0,2006-07,30.0,0.0,Left Side(L),Mid Range,8-16 ft.,18-03-2007,MANU vs. MIN,11026.0,"42.982923, -71.446094",shot - 3,20600994,4.8
194.0,77.0,4.0,0.0,2006-07,40.0,0.0,Right Side(R),Mid Range,16-24 ft.,18-03-2007,MANU vs. MIN,11027.0,"42.982923, -71.446094",shot - 25,20600994,2.533333333333333
3.0,112.0,4.0,0.0,2006-07,31.0,1.0,Center(C),Goal Line,8-16 ft.,18-03-2007,MANU vs. MIN,11028.0,"42.982923, -71.446094",shot - 3,20600994,2.466666666666667
13.0,127.0,4.0,0.0,2006-07,32.0,0.0,Center(C),Goal Line,8-16 ft.,18-03-2007,MANU vs. MIN,11029.0,"42.982923, -71.446094",shot - 5,20600994,1.25
0.0,0.0,4.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,18-03-2007,MANU vs. MIN,11030.0,"42.982923, -71.446094",shot - 1,20600994,0.16666666666666666
-108.0,120.0,1.0,0.0,2006-07,36.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,22-03-2007,MANU @ MEM,11031.0,"35.103812, -89.964007",shot - 17,20601016,11.75
154.0,201.0,1.0,0.0,2006-07,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,22-03-2007,MANU @ MEM,11032.0,"35.103812, -89.964007",shot - 51,20601016,10.183333333333334
141.0,79.0,1.0,0.0,2006-07,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,22-03-2007,MANU @ MEM,11033.0,"35.103812, -89.964007",shot - 3,20601016,8.966666666666667
-2.0,97.0,1.0,0.0,2006-07,29.0,1.0,Center(C),Goal Line,8-16 ft.,22-03-2007,MANU @ MEM,11035.0,"35.103812, -89.964007",shot - 3,20601016,7.183333333333334
110.0,235.0,1.0,0.0,2006-07,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,22-03-2007,MANU @ MEM,11036.0,"35.103812, -89.964007",shot - 3,20601016,4.166666666666667
167.0,183.0,1.0,0.0,2006-07,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,22-03-2007,MANU @ MEM,11037.0,"35.103812, -89.964007",shot - 6,20601016,3.5166666666666666
0.0,0.0,1.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-03-2007,MANU @ MEM,11038.0,"35.103812, -89.964007",shot - 4,20601016,0.8333333333333334
75.0,168.0,2.0,0.0,2006-07,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,22-03-2007,MANU @ MEM,11042.0,"35.103812, -89.964007",shot - 15,20601016,5.133333333333334
0.0,76.0,2.0,0.0,2006-07,27.0,1.0,Center(C),Goal Line,Less Than 8 ft.,22-03-2007,MANU @ MEM,11043.0,"35.103812, -89.964007",shot - 3,20601016,3.3666666666666667
123.0,23.0,2.0,0.0,2006-07,32.0,0.0,Right Side(R),Mid Range,8-16 ft.,22-03-2007,MANU @ MEM,11044.0,"35.103812, -89.964007",shot - 31,20601016,2.4333333333333336
-133.0,110.0,2.0,0.0,2006-07,37.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,22-03-2007,MANU @ MEM,11045.0,"35.103812, -89.964007",shot - 3,20601016,0.8
167.0,0.0,2.0,0.0,2006-07,48.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,22-03-2007,MANU @ MEM,11046.0,"35.103812, -89.964007",shot - 3,20601016,0.2833333333333333
57.0,43.0,3.0,0.0,2006-07,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,22-03-2007,MANU @ MEM,11049.0,"35.103812, -89.964007",shot - 3,20601016,9.316666666666666
0.0,0.0,3.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-03-2007,MANU @ MEM,11050.0,"35.103812, -89.964007",shot - 39,20601016,8.633333333333333
156.0,17.0,3.0,0.0,2006-07,35.0,0.0,Right Side(R),Mid Range,8-16 ft.,22-03-2007,MANU @ MEM,11051.0,"35.103812, -89.964007",shot - 3,20601016,7.233333333333333
47.0,23.0,3.0,0.0,2006-07,25.0,0.0,Center(C),Goal Line,Less Than 8 ft.,22-03-2007,MANU @ MEM,11052.0,"35.103812, -89.964007",shot - 36,20601016,6.1
161.0,220.0,3.0,0.0,2006-07,47.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,22-03-2007,MANU @ MEM,11054.0,"35.103812, -89.964007",shot - 0,20601016,3.3833333333333333
172.0,117.0,3.0,0.0,2006-07,40.0,1.0,Right Side(R),Mid Range,16-24 ft.,22-03-2007,MANU @ MEM,11057.0,"35.103812, -89.964007",shot - 3,20601016,0.08333333333333333
0.0,0.0,4.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-03-2007,MANU @ MEM,11058.0,"35.103812, -89.964007",shot - 55,20601016,11.666666666666666
172.0,209.0,4.0,0.0,2006-07,47.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,22-03-2007,MANU @ MEM,11059.0,"35.103812, -89.964007",shot - 3,20601016,10.983333333333333
-54.0,161.0,4.0,0.0,2006-07,36.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,22-03-2007,MANU @ MEM,11060.0,"35.103812, -89.964007",shot - 3,20601016,9.016666666666667
0.0,0.0,4.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-03-2007,MANU @ MEM,11061.0,"35.103812, -89.964007",shot - 4,20601016,8.666666666666666
133.0,20.0,4.0,0.0,2006-07,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,22-03-2007,MANU @ MEM,11062.0,"35.103812, -89.964007",shot - 3,20601016,6.9
0.0,0.0,4.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,22-03-2007,MANU @ MEM,11066.0,"35.103812, -89.964007",shot - 4,20601016,1.7
133.0,164.0,4.0,0.0,2006-07,41.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,22-03-2007,MANU @ MEM,11067.0,"35.103812, -89.964007",shot - 8,20601016,0.6333333333333333
-141.0,110.0,1.0,0.0,2006-07,37.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11069.0,"30.028164, -89.997933",shot - 3,20601027,9.466666666666667
13.0,206.0,1.0,0.0,2006-07,40.0,0.0,Center(C),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11073.0,"30.028164, -89.997933",shot - 3,20601027,4.283333333333333
176.0,10.0,1.0,0.0,2006-07,37.0,1.0,Right Side(R),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11074.0,"30.028164, -89.997933",shot - 15,20601027,3.7333333333333334
220.0,104.0,1.0,0.0,2006-07,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,23-03-2007,MANU @ NOK,11075.0,"30.028164, -89.997933",shot - 11,20601027,2.6333333333333333
212.0,127.0,1.0,0.0,2006-07,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,23-03-2007,MANU @ NOK,11076.0,"30.028164, -89.997933",shot - 36,20601027,2.3166666666666664
0.0,22.0,2.0,0.0,2006-07,33.0,1.0,Left Side(L),Mid Range,8-16 ft.,23-03-2007,MANU @ NOK,11078.0,"30.028164, -89.997933",shot - 3,20601027,9.65
10.0,166.0,2.0,0.0,2006-07,36.0,0.0,Center(C),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11080.0,"30.028164, -89.997933",shot - 5,20601027,5.866666666666667
166.0,72.0,2.0,0.0,2006-07,38.0,0.0,Right Side(R),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11081.0,"30.028164, -89.997933",shot - 3,20601027,3.6166666666666667
0.0,0.0,2.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,23-03-2007,MANU @ NOK,11082.0,"30.028164, -89.997933",shot - 56,20601027,3.4
29.0,179.0,2.0,0.0,2006-07,38.0,1.0,Center(C),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11083.0,"30.028164, -89.997933",shot - 52,20601027,2.0
-94.0,173.0,2.0,0.0,2006-07,39.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11084.0,"30.028164, -89.997933",shot - 36,20601027,1.3833333333333333
-72.0,56.0,3.0,0.0,2006-07,29.0,1.0,Left Side(L),Goal Line,8-16 ft.,23-03-2007,MANU @ NOK,11085.0,"30.028164, -89.997933",shot - 52,20601027,10.6
-135.0,209.0,3.0,0.0,2006-07,44.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,23-03-2007,MANU @ NOK,11087.0,"30.028164, -89.997933",shot - 9,20601027,9.533333333333333
8.0,48.0,3.0,0.0,2006-07,24.0,1.0,Center(C),Goal Line,Less Than 8 ft.,23-03-2007,MANU @ NOK,11088.0,"30.028164, -89.997933",shot - 3,20601027,5.5
-222.0,2.0,3.0,0.0,2006-07,42.0,1.0,Left Side(L),Left Corner,24+ ft.,23-03-2007,MANU @ NOK,11089.0,"30.028164, -89.997933",shot - 3,20601027,4.916666666666667
-158.0,36.0,3.0,0.0,2006-07,36.0,1.0,Left Side(L),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11090.0,"30.028164, -89.997933",shot - 6,20601027,2.0166666666666666
-192.0,7.0,4.0,0.0,2006-07,39.0,0.0,Left Side(L),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11092.0,"30.028164, -89.997933",shot - 1,20601027,9.75
-146.0,0.0,4.0,0.0,2006-07,39.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11095.0,"30.028164, -89.997933",shot - 3,20601027,5.763093333333334
80.0,164.0,4.0,0.0,2006-07,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,23-03-2007,MANU @ NOK,11096.0,"30.028164, -89.997933",shot - 2,20601027,4.333333333333333
0.0,0.0,1.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,25-03-2007,MANU vs. GSW,11097.0,"42.982923, -71.446094",shot - 4,20601044,11.466666666666667
128.0,240.0,1.0,0.0,2006-07,47.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-03-2007,MANU vs. GSW,11098.0,"42.982923, -71.446094",shot - 36,20601044,10.666666666666666
87.0,196.0,1.0,0.0,2006-07,41.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11099.0,"42.982923, -71.446094",shot - 41,20601044,10.316666666666666
20.0,49.0,1.0,0.0,2006-07,25.0,1.0,Center(C),Goal Line,Less Than 8 ft.,25-03-2007,MANU vs. GSW,11100.0,"42.982923, -71.446094",shot - 3,20601044,9.933333333333334
172.0,181.0,1.0,0.0,2006-07,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-03-2007,MANU vs. GSW,11101.0,"42.982923, -71.446094",shot - 3,20601044,9.3
-130.0,127.0,1.0,0.0,2006-07,38.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11102.0,"42.982923, -71.446094",shot - 41,20601044,7.716666666666667
-33.0,28.0,1.0,0.0,2006-07,24.0,0.0,Center(C),Goal Line,Less Than 8 ft.,25-03-2007,MANU vs. GSW,11103.0,"42.982923, -71.446094",shot - 22,20601044,7.15
128.0,237.0,1.0,0.0,2006-07,46.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-03-2007,MANU vs. GSW,11104.0,"42.982923, -71.446094",shot - 21,20601044,5.166666666666667
0.0,0.0,1.0,0.0,2006-07,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,25-03-2007,MANU vs. GSW,11105.0,"42.982923, -71.446094",shot - 4,20601044,4.75
98.0,173.0,1.0,0.0,2006-07,39.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11106.0,"42.982923, -71.446094",shot - 36,20601044,3.8833333333333333
-153.0,-6.0,1.0,0.0,2006-07,35.0,1.0,Left Side(L),Mid Range,8-16 ft.,25-03-2007,MANU vs. GSW,11107.0,"42.982923, -71.446094",shot - 40,20601044,3.183333333333333
113.0,150.0,1.0,0.0,2006-07,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11108.0,"42.982923, -71.446094",shot - 36,20601044,1.8833333333333333
92.0,0.0,1.0,0.0,2006-07,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11109.0,"42.982923, -71.446094",shot - 15,20601044,0.9166666666666666
-2.0,84.0,2.0,0.0,2006-07,28.0,1.0,Center(C),Goal Line,8-16 ft.,25-03-2007,MANU vs. GSW,11111.0,"42.982923, -71.446094",shot - 44,20601044,11.266666666666667
125.0,114.0,2.0,0.0,2006-07,36.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11114.0,"42.982923, -71.446094",shot - 3,20601044,0.6
85.0,240.0,3.0,0.0,2006-07,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-03-2007,MANU vs. GSW,11115.0,"42.982923, -71.446094",shot - 3,20601044,9.866666666666667
41.0,176.0,3.0,0.0,2006-07,38.0,0.0,Center(C),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11116.0,"42.982923, -71.446094",shot - 3,20601044,9.166666666666666
172.0,23.0,3.0,0.0,2006-07,37.0,0.0,Right Side(R),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11117.0,"42.982923, -71.446094",shot - 42,20601044,8.9
0.0,224.0,3.0,0.0,2006-07,47.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-03-2007,MANU vs. GSW,11118.0,"42.982923, -71.446094",shot - 3,20601044,3.5666666666666664
-36.0,230.0,3.0,0.0,2006-07,43.0,0.0,Center(C),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11119.0,"42.982923, -71.446094",shot - 36,20601044,3.0166666666666666
-94.0,94.0,3.0,0.0,2006-07,33.0,1.0,Left Side(L),Mid Range,8-16 ft.,25-03-2007,MANU vs. GSW,11120.0,"42.982923, -71.446094",shot - 3,20601044,2.8166666666666664
92.0,181.0,3.0,0.0,2006-07,40.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11121.0,"42.982923, -71.446094",shot - 3,20601044,1.9833333333333334
230.0,26.0,3.0,0.0,2006-07,43.0,0.0,Right Side(R),Right Corner,24+ ft.,25-03-2007,MANU vs. GSW,11122.0,"42.982923, -71.446094",shot - 3,20601044,0.8166666666666667
228.0,25.0,3.0,0.0,2006-07,42.0,1.0,Right Side(R),Right Corner,24+ ft.,25-03-2007,MANU vs. GSW,11123.0,"42.982923, -71.446094",shot - 54,20601044,0.7666666666666667
66.0,271.0,3.0,0.0,2006-07,47.0,0.0,Center(C),Penalty Spot,24+ ft.,25-03-2007,MANU vs. GSW,11124.0,"42.982923, -71.446094",shot - 2,20601044,0.016666666666666666
-25.0,268.0,4.0,0.0,2006-07,46.0,1.0,Center(C),Penalty Spot,24+ ft.,25-03-2007,MANU vs. GSW,11125.0,"42.982923, -71.446094",shot - 36,20601044,7.95
74.0,222.0,4.0,0.0,2006-07,43.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,25-03-2007,MANU vs. GSW,11126.0,"42.982923, -71.446094",shot - 44,20601044,7.233333333333333
95.0,250.0,4.0,0.0,2006-07,46.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-03-2007,MANU vs. GSW,11127.0,"42.982923, -71.446094",shot - 30,20601044,6.1
115.0,247.0,4.0,0.0,2006-07,47.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-03-2007,MANU vs. GSW,11129.0,"42.982923, -71.446094",shot - 3,20601044,1.05
1.0,97.0,1.0,0.0,2006-07,29.0,1.0,Center(C),Goal Line,8-16 ft.,27-03-2007,MANU vs. MEM,11130.0,"42.982923, -71.446094",shot - 43,20601057,11.116666666666667
-125.0,240.0,1.0,0.0,2006-07,47.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,27-03-2007,MANU vs. MEM,11131.0,"42.982923, -71.446094",shot - 2,20601057,10.55
57.0,100.0,1.0,0.0,2006-07,31.0,1.0,Center(C),Goal Line,8-16 ft.,27-03-2007,MANU vs. MEM,11132.0,"42.982923, -71.446094",shot - 3,20601057,10.413093333333332
171.0,12.0,1.0,0.0,2006-07,37.0,0.0,Right Side(R),Mid Range,16-24 ft.,27-03-2007,MANU vs. MEM,11133.0,"42.982923, -71.446094",shot - 3,20601057,8.416666666666666
0.0,0.0,1.0,0.0,2006-07,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,27-03-2007,MANU vs. MEM,11134.0,"42.982923, -71.446094",shot - 4,20601057,7.8
131.0,118.0,1.0,0.0,2006-07,37.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,27-03-2007,MANU vs. MEM,11136.0,"42.982923, -71.446094",shot - 7,20601057,4.95
-232.0,10.0,2.0,0.0,2006-07,43.0,0.0,Left Side(L),Left Corner,24+ ft.,27-03-2007,MANU vs. MEM,11137.0,"42.982923, -71.446094",shot - 50,20601057,7.6
0.0,0.0,2.0,0.0,2006-07,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,27-03-2007,MANU vs. MEM,11138.0,"42.982923, -71.446094",shot - 4,20601057,6.3
-191.0,164.0,2.0,0.0,2006-07,45.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,27-03-2007,MANU vs. MEM,11139.0,"42.982923, -71.446094",shot - 15,20601057,5.6
232.0,13.0,2.0,0.0,2006-07,43.0,0.0,Right Side(R),Right Corner,24+ ft.,27-03-2007,MANU vs. MEM,11140.0,"42.982923, -71.446094",shot - 36,20601057,2.15
110.0,181.0,2.0,0.0,2006-07,41.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,27-03-2007,MANU vs. MEM,11141.0,"42.982923, -71.446094",shot - 3,20601057,48.64
-67.0,97.0,3.0,0.0,2006-07,31.0,0.0,Left Side(L),Goal Line,8-16 ft.,27-03-2007,MANU vs. MEM,11142.0,"42.982923, -71.446094",shot - 3,20601057,11.216666666666667
0.0,0.0,3.0,0.0,2006-07,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,27-03-2007,MANU vs. MEM,11143.0,"42.982923, -71.446094",shot - 4,20601057,10.933333333333334
0.0,0.0,3.0,0.0,2006-07,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,27-03-2007,MANU vs. MEM,11144.0,"42.982923, -71.446094",shot - 4,20601057,9.866666666666667
167.0,45.0,3.0,0.0,2006-07,37.0,0.0,Right Side(R),Mid Range,16-24 ft.,27-03-2007,MANU vs. MEM,11145.0,"42.982923, -71.446094",shot - 27,20601057,8.716666666666667
-13.0,76.0,3.0,0.0,2006-07,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,27-03-2007,MANU vs. MEM,11146.0,"42.982923, -71.446094",shot - 20,20601057,4.733333333333333
102.0,196.0,3.0,0.0,2006-07,42.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,27-03-2007,MANU vs. MEM,11147.0,"42.982923, -71.446094",shot - 3,20601057,2.8666666666666667
149.0,210.0,4.0,0.0,2006-07,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,27-03-2007,MANU vs. MEM,11148.0,"42.982923, -71.446094",shot - 24,20601057,11.766666666666667
120.0,107.0,4.0,0.0,2006-07,36.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,27-03-2007,MANU vs. MEM,11149.0,"42.982923, -71.446094",shot - 3,20601057,115.60666666666667
144.0,99.0,4.0,0.0,2006-07,37.0,0.0,Right Side(R),Mid Range,16-24 ft.,27-03-2007,MANU vs. MEM,11150.0,"42.982923, -71.446094",shot - 3,20601057,9.933333333333334
0.0,0.0,4.0,0.0,2006-07,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,27-03-2007,MANU vs. MEM,11151.0,"42.982923, -71.446094",shot - 4,20601057,9.566666666666666
0.0,0.0,4.0,0.0,2006-07,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,27-03-2007,MANU vs. MEM,11152.0,"42.982923, -71.446094",shot - 39,20601057,9.35
159.0,0.0,4.0,0.0,2006-07,35.0,0.0,Right Side(R),Mid Range,8-16 ft.,27-03-2007,MANU vs. MEM,11155.0,"42.982923, -71.446094",shot - 28,20601057,0.016666666666666666
-23.0,207.0,1.0,0.0,2006-07,40.0,1.0,Center(C),Mid Range,16-24 ft.,30-03-2007,MANU vs. HOU,11156.0,"42.982923, -71.446094",shot - 3,20601081,10.75
-148.0,148.0,1.0,0.0,2006-07,40.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,30-03-2007,MANU vs. HOU,11157.0,"42.982923, -71.446094",shot - 22,20601081,10.183333333333334
115.0,89.0,1.0,0.0,2006-07,34.0,1.0,Right Side(R),Mid Range,8-16 ft.,30-03-2007,MANU vs. HOU,11158.0,"42.982923, -71.446094",shot - 30,20601081,8.933333333333334
15.0,166.0,1.0,0.0,2006-07,36.0,0.0,Center(C),Mid Range,16-24 ft.,30-03-2007,MANU vs. HOU,11159.0,"42.982923, -71.446094",shot - 52,20601081,6.783333333333333
138.0,138.0,1.0,0.0,2006-07,39.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,30-03-2007,MANU vs. HOU,11161.0,"42.982923, -71.446094",shot - 3,20601081,3.2666666666666666
-13.0,128.0,1.0,0.0,2006-07,32.0,0.0,Center(C),Goal Line,8-16 ft.,30-03-2007,MANU vs. HOU,11162.0,"42.982923, -71.446094",shot - 3,20601081,2.066666666666667
-41.0,261.0,1.0,0.0,2006-07,46.0,0.0,Center(C),Penalty Spot,24+ ft.,30-03-2007,MANU vs. HOU,11164.0,"42.982923, -71.446094",shot - 3,20601081,0.0
